id;data_inversa;dia_semana;horario;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude
252698.0;2019-11-29;sexta-feira;17:50:00;262.0;52,2;DOMINGOS MARTINS;Desobediência às normas de trânsito pelo condutor;Colisão frontal;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Simples;Não Informado;Não;2;0;1;0;1;0;1;2;-20,41363;-40,72366
252717.0;2019-11-29;sexta-feira;18:40:00;262.0;4,3;CARIACICA;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;Reta;Sim;3;0;3;0;0;0;3;1;-20,33609;-40,37813
252722.0;2019-11-29;sexta-feira;19:10:00;101.0;263,5;SERRA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;3;0;1;0;2;0;1;3;-20,17679;-40,26577
252725.0;2019-11-29;sexta-feira;19:25:00;262.0;5,7;CARIACICA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-20,33707;-40,3865
252753.0;2019-11-29;sexta-feira;19:30:00;262.0;122;CONCEICAO DO CASTELO;Pista Escorregadia;Queda de ocupante de veículo;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;Reta;Não;1;0;0;0;0;1;0;1;-20,29354;-41,23937
252778.0;2019-11-30;sábado;00:30:00;101.0;269;SERRA;Falta de Atenção à Condução;Atropelamento de Pedestre;Sem Vítimas;Plena Noite;Crescente;Nublado;Múltipla;Interseção de vias;Sim;2;0;0;0;2;0;0;1;-20,2174;-40,26991
252878.0;2019-11-30;sábado;14:30:00;262.0;1,8;CARIACICA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-20,32955;-40,35493
252880.0;2019-11-30;sábado;14:40:00;262.0;105,9;VENDA NOVA DO IMIGRANTE;Velocidade Incompatível;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;2;0;1;1;0;0;2;1;-20,32625;-41,13599
252892.0;2019-11-30;sábado;15:40:00;101.0;67,5;SAO MATEUS;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Interseção de vias;Sim;3;0;1;0;2;0;1;2;-18,72054;-39,86589
252910.0;2019-11-30;sábado;16:40:00;101.0;278,6;SERRA;Ingestão de Álcool;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-20,21698;-40,32975
252914.0;2019-11-30;sábado;18:00:00;101.0;0,5;SERRA;Ingestão de Álcool;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;4;0;0;0;4;0;0;4;-20,12909;-40,30812
252920.0;2019-11-30;sábado;17:15:00;259.0;49;COLATINA;Defeito na Via;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Não Informado;Não;1;0;1;0;0;0;1;1;-19,51873;-40,60041
252935.0;2019-11-30;sábado;19:10:00;101.0;293,9;CARIACICA;Desobediência às normas de trânsito pelo condutor;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;2;0;0;1;0;1;1;1;-20,32222;-40,39525
252936.0;2019-11-30;sábado;19:00:00;101.0;287;CARIACICA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;3;0;2;0;1;0;2;2;-20,26494;-40,38472
253005.0;2019-12-01;domingo;01:00:00;101.0;49,7;SAO MATEUS;Ingestão de Álcool;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Interseção de vias;Não;3;0;2;1;0;0;3;2;-18,58291;-39,89321
253025.0;2019-12-01;domingo;04:40:00;101.0;269,5;SERRA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Múltipla;Interseção de vias;Sim;6;0;3;0;3;0;3;2;-20,22179;-40,27036
253035.0;2019-12-01;domingo;05:10:00;101.0;8,1;PEDRO CANARIO;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Simples;Curva;Não;7;0;3;2;2;0;5;3;-18,23028;-39,95278
253098.0;2019-12-01;domingo;12:05:00;101.0;123;SOORETAMA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-19,16835;-40,08717
253120.0;2019-12-01;domingo;13:45:00;101.0;266;SERRA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;0;1;1;2;-20,1902;-40,26829
